name,name2,202208人気度,202208知名度,202302人気度,202302知名度,202208DA,202209DA,202210DA,202211DA,202212DA,202301DA,202302DA,202208BR,202209BR,202210BR,202211BR,202212BR,202301BR,202302BR
六平直政,六平直政,10.3,62.8,9,62.1,8506,3956,5151,7167,3632,4133,10685,9.72E-06,2.18E-06,4.02E-06,9.88E-06,2.33E-06,1.66E-06,2.31E-05
村上信五,村上信五,21.6,85.5,25.1,87.4,6879,5291,6245,5898,9645,8365,5484,4.30E-05,2.23E-05,3.92E-05,4.24E-05,8.92E-05,4.29E-05,5.93E-05
村上虹郎,村上虹郎,6.2,37.9,8.3,41.8,23105,130397,62794,11958,39398,98555,26857,0.0008198421614,0.004860231237,0.001492501988,0.0003227081516,0.001317140329,0.003554363635,0.001001020395
ムロツヨシ,ムロツヨシ,49.4,92.7,46.7,92.9,15755,55128,19422,12484,13811,19838,14938,0.0002538236749,0.002392742034,0.0004017051042,0.0001755532389,0.0002217049723,0.0001752664349,0.0002222691633
恵俊彰,恵俊彰,9.4,84.4,9.9,86.7,10456,11006,9449,9709,16316,9423,7270,0.0001735727867,0.0001914013278,0.0001304378553,0.0001684565964,0.0002786890145,9.14E-05,0.0001333846785
目黒蓮,目黒蓮,10.4,40.7,24.6,65.3,46779,61731,498549,350785,404326,189193,96281,0.0004111162679,0.0006962136137,0.04402941513,0.02808977792,0.02968967191,0.004265812183,0.002454026809
望月歩,望月歩,1.1,8.3,0.7,9.6,6660,50289,5820,4091,8645,36193,5539,5.96E-06,0.0003520050456,1.02E-05,3.32E-05,3.24E-05,0.000383655307,1.30E-05
本木雅弘,本木雅弘,27.3,83,21.4,82.7,9571,12253,17908,12378,8049,9586,7459,0.0001377331202,0.0001581751996,0.0002387308302,0.0002176677012,0.0001182688156,7.89E-05,7.22E-05
森崎ウィン,森崎ウィン,4.2,35.2,6,39.3,37314,56356,25916,20943,107926,85098,29263,0.0002117805707,0.0004986318083,0.0001017269277,8.44E-05,0.002058708671,0.0007026399213,0.0001735663155
森山未來,森山未來,13.1,64.4,11.2,69.7,27639,22162,19568,7285,10339,9134,7856,0.0001206066353,8.84E-05,6.79E-05,1.74E-05,3.71E-05,6.82E-05,7.41E-05
柳楽優弥,柳楽優弥,25.5,71.5,21.4,72.4,22720,22628,21291,13189,17692,40568,28554,0.0004241887628,0.0004390860825,0.0003993482748,0.0004341940808,0.0003674985897,0.0006535921382,0.0007524150095
役所広司,役所広司,30.4,87.1,28.5,87.6,16765,15517,9939,9684,12942,13855,12357,0.0001773752344,0.0001126673735,0.0001151938204,7.59E-05,0.0001146732738,8.14E-05,0.0001574759827
薬丸裕英,薬丸裕英,10.8,86.9,7.8,88.1,4635,4157,2852,3691,4169,9703,5222,5.35E-05,4.25E-05,3.81E-05,6.52E-05,5.90E-05,8.86E-05,5.21E-05
矢沢永吉,矢沢永吉,22.8,93.5,18.4,92.2,62707,51967,29497,22396,48915,23224,17219,0.001223808714,0.0009658896281,0.0004773406467,0.000332314314,0.000954749528,0.0002082430308,0.0003864805426
八嶋智人,八嶋智人,25.3,82.1,23,83.5,5815,7377,5375,3886,3976,7219,38232,8.25E-05,6.86E-05,6.11E-05,5.28E-05,5.39E-05,6.38E-05,0.001172364143
安田顕,安田顕,27.4,80,32.4,81.9,18015,14389,50559,25179,45456,19293,12364,0.0009135496598,0.0004967854023,0.004041350472,0.001455963355,0.003197086312,0.0008587891862,0.0007023541902
安田章大,安田章大,7.4,57.7,6.5,54.9,6367,6339,5377,6276,35359,13917,6635,7.01E-05,5.81E-05,6.59E-05,6.98E-05,0.0007200318502,0.0001399258126,0.0001505298827
柳沢慎吾,柳沢慎吾,29.9,92.4,28,91.7,13644,20049,8288,7908,9297,9495,4007,9.51E-05,0.0003304903961,4.19E-05,7.38E-05,0.0001448303497,3.63E-05,2.06E-05
柳葉敏郎,柳葉敏郎,26.5,86.2,24.1,88.8,15791,14692,20247,7954,11394,15567,30852,0.0001423472895,0.0001809151307,0.000253104363,0.0001054071034,0.0001667692805,9.69E-05,0.000462789689
矢部浩之,矢部浩之,19.3,91.3,19.1,95,10479,10926,4542,11369,9429,13897,7019,0.000476655437,0.0003297732988,0.0001052593697,0.0004589025639,0.0003550060054,0.0003803482155,0.0003244325673
山口智充,山口智充,26,88,25.3,89.7,11436,11690,12773,14945,10545,19042,12557,0.0001687931794,0.0001533491332,0.0001191723249,0.0003003925126,0.0001001829174,0.0001153558826,0.0001079198319
山崎育三郎,山崎育三郎,21.8,72.9,20.7,73.1,27041,19003,14571,14501,34729,39688,27500,0.0002037655163,0.000139767781,8.86E-05,0.0001284868256,0.0003886695987,0.0002999846415,0.00050200318
山﨑賢人,山﨑賢人,24.8,79.5,26.5,81.4,48379,34072,144964,68150,49384,41586,17543,0.001153350461,0.0006289175215,0.005375156833,0.002054898347,0.001247340304,0.0003947078726,0.0001819737847
山崎弘也,山崎弘也,35.4,91.9,33.8,91.5,6468,9149,4645,5181,8858,8598,4976,2.14E-05,3.35E-05,1.36E-05,1.60E-05,3.70E-05,2.39E-05,3.95E-05
山里亮太,山里亮太,26.4,94.3,26.7,94.2,25042,20210,10438,9443,19837,41659,16390,0.0009802107819,0.0006390858674,0.0002958409071,0.0003366788387,0.001160252695,0.001525028904,0.0007392121531
山下健二郎,山下健二郎,11.5,54,10.6,53.6,11798,6712,7670,6800,7386,7821,9733,0.0009090690957,0.0003993308858,0.0007694119947,0.0005622637916,0.0009798380101,0.0009347946846,0.0012024479
山下智久,山下智久,27.4,87.4,28.1,89.6,33562,32491,36363,58388,41541,41877,25481,0.001063189579,0.0006796321647,0.001256504383,0.003064630872,0.00154916255,0.0009833239254,0.0007575317349
山田孝之,山田孝之,35.6,89.6,35.9,90.8,27288,31828,18615,19267,24767,23624,28427,0.0006546751109,0.0007820594756,0.0003559189684,0.0006393674774,0.000797765109,0.0004551821421,0.0008123814711
山田裕貴,山田裕貴,19.1,63.5,24.1,69,139018,49388,31646,28811,61546,284516,148419,0.002681607139,0.0003395046822,0.0001516832528,0.0001596914409,0.0006694873817,0.008340073137,0.005316020034
山田涼介,山田涼介,18.8,73.5,20.2,81.6,69139,33824,55601,40600,31764,37306,28023,0.008224237381,0.002764844569,0.006412241496,0.00496509004,0.003543552941,0.002786978275,0.003028835131
山中崇,山中崇,3.9,39.3,5,41.8,53175,39895,15112,5403,6282,5767,5035,0.0003798074737,0.0002215337137,3.46E-05,5.62E-06,6.97E-06,3.23E-06,5.14E-06
山本耕史,山本耕史,13.1,79.8,20,84.6,69793,62255,45405,73949,85298,55604,20915,0.001407692483,0.001238838539,0.0006562472094,0.002792333022,0.00255298114,0.000747351937,0.0003071090951
矢本悠馬,矢本悠馬,7.1,43.4,7.6,41.6,15370,11101,18726,11090,11097,4532,6374,0.0005529223591,1.72E-05,5.31E-05,4.45E-05,5.84E-05,5.90E-06,1.97E-05
結木滉星,結木滉星,0.7,7.1,1.1,9.4,18132,8129,14887,7051,360190,11848,19383,4.42E-05,9.20E-06,4.14E-05,9.56E-06,0.02293010448,1.36E-05,7.61E-05
ゆうたろう_(モデル),ゆうたろう,0.9,15.9,2.1,11.3,11142,8923,6654,5749,6012,11993,7620,2.44E-05,1.47E-05,6.71E-06,6.36E-06,6.39E-06,1.86E-05,1.18E-05
ユースケ・サンタマリア,ユースケ・サンタマリア,20.7,88,17.2,89.2,10388,27863,9351,5977,7782,9719,9003,5.26E-05,0.0002337251713,3.43E-05,3.42E-05,4.11E-05,5.40E-05,7.30E-05
横浜流星,横浜流星,29.7,82.1,27.1,82.1,94284,57718,112017,35911,26423,33190,36541,0.002864993344,0.00114666596,0.00373933033,0.0008260987951,0.0003469806771,0.0002328630549,0.0005149603799
横山だいすけ,横山だいすけ,16.6,56.8,15.6,55.6,18676,7790,5990,7355,6608,7977,12470,4.69E-05,8.45E-06,5.43E-06,1.04E-05,7.72E-06,6.17E-06,3.15E-05
横山裕,横山裕,14.2,73.6,12.9,75,7521,11954,42590,15014,15911,26088,81726,7.61E-05,9.73E-05,0.0007138980627,0.0002029415745,0.0002568420033,0.0002600817182,0.002548098226
吉岡秀隆,吉岡秀隆,12.7,70.3,15.2,75.6,27511,31847,71230,99478,215756,68402,18646,0.00145731297,0.001877447816,0.01248239039,0.0138693407,0.04348758079,0.004401299073,0.00226143056
吉沢亮,吉沢亮,25.8,71.9,30.4,77.2,93688,41182,126772,70377,85059,51154,29581,0.005451767944,0.001574644163,0.008769651725,0.003542494677,0.003377127082,0.0008961679039,0.0008840651376
吉田鋼太郎,吉田鋼太郎,28.7,90.3,25.8,87.4,9243,12490,5536,14000,5524,25973,14615,0.0001030455408,0.0002409275927,4.84E-05,0.0001677740015,7.64E-05,0.0002975545763,0.0002432140304
吉村崇,吉村崇,17.7,83.9,17.2,83,14891,14491,31875,7245,10711,13033,9283,0.0003310628066,0.0002994877813,0.0001931462517,1.75E-05,3.54E-05,3.05E-05,2.75E-05
竜星涼,竜星涼,5.1,25,8.1,35.8,59481,79784,23836,13462,25883,169966,95153,0.001015942942,0.001442261384,0.0001769754883,0.0001227938619,0.0002264929893,0.003449797376,0.003273075739
リリー・フランキー,リリー・フランキー,17.3,80.9,16.6,82.7,14591,17405,13846,12801,11087,14677,14025,4.40E-05,5.41E-05,8.45E-05,0.0001091106309,8.22E-05,8.25E-05,7.81E-05
六角精児,六角精児,22.8,84.6,21.9,85.8,15630,12009,51982,18885,17082,18139,12570,7.58E-05,6.05E-05,0.0006415417782,0.0002056181382,0.0001167504396,8.55E-05,8.59E-05
若林正恭,若林正恭,35,90.8,33.1,90.1,17466,17582,20718,16072,13239,22487,18388,0.0008849763521,0.0006231973103,0.001178680595,0.000709110291,0.0005855587186,0.0007935394853,0.001139110914
渡辺いっけい,渡辺いっけい,11.7,72.4,13.8,76.8,16094,19819,9247,4550,6517,10593,14771,6.57E-05,8.80E-05,3.74E-05,1.33E-05,1.62E-05,2.37E-05,8.59E-05
渡邊圭祐,渡邊圭祐,5.7,24.8,4.2,22.8,11505,12075,10182,15146,18969,15826,14809,6.94E-05,7.38E-05,3.21E-05,6.89E-05,8.62E-05,3.59E-05,6.22E-05
渡辺謙,渡辺謙,23,87.4,23.4,89.7,127272,59740,19193,13816,28144,46576,21154,0.01981484941,0.006454027527,0.001168599082,0.0009081198305,0.002675624886,0.00325695232,0.0009437742848
渡辺大知,渡辺大知,2.5,18.6,2.3,18.4,37822,32306,27327,28151,11367,13233,5027,0.0003567794882,0.0002672997286,0.0001338066888,0.0001800062608,3.70E-05,2.49E-05,8.86E-06
渡部篤郎,渡部篤郎,19.1,76.3,22.7,83.9,8020,10939,6951,6016,12176,18964,221847,9.46E-05,0.0001854295978,7.25E-05,5.83E-05,0.000175395775,0.0002526130341,0.03185561062
EXIT_(お笑いコンビ),EXIT,32,88.1,30.8,87.4,72309,16430,10957,19374,10705,26939,40560,0.0007689037167,5.12E-05,2.93E-05,8.76E-05,2.98E-05,9.62E-05,0.0004220292719
おぎやはぎ,おぎやはぎ,32,93.1,27.1,93.1,21122,12420,11971,14771,12975,11806,15314,0.0003113759035,0.0001365240826,0.000125830548,0.0002186747486,0.0001637665553,0.0001043970865,0.0001392328471
かまいたち_(お笑いコンビ),かまいたち,37.9,94,37.3,92.6,57410,52555,43866,34386,75395,99254,38772,0.002802398878,0.002429792737,0.001555924355,0.002053298604,0.004673243733,0.004673483026,0.003638251426
さまぁ〜ず,さまぁ〜ず,36.6,92.9,33.1,94.3,12919,11907,16680,13007,12254,14091,12566,0.0002966250923,0.0002885637169,0.0004093453703,0.0002780764384,0.0003823757121,0.0002032598957,0.0002089005669
サンドウィッチマン_(お笑いコンビ),サンドウィッチマン_(お笑いコンビ),64.8,97.9,67.4,98.1,44911,40986,30407,28790,56505,48879,35112,0.001012630092,0.0009010513269,0.0003928412027,0.0003761197941,0.002016113843,0.000638699771,0.0006293335137
JO1,JO1,2.5,37.5,4.1,40,42256,46337,96831,95016,268877,96778,64938,0.000239842022,0.0002988537535,0.001420132347,0.001736834597,0.01277762207,0.0009087562279,0.0008547233479
シソンヌ_(お笑いコンビ),シソンヌ,20.4,63.9,23.5,66.5,49251,23476,50988,31767,41272,69779,36268,0.002001964558,0.0007067774715,0.00240245016,0.001497993689,0.001904560457,0.002697097683,0.001746927907
霜降り明星,霜降り明星,20.9,88.1,22.7,86.7,24715,22032,26428,20317,33134,33396,21987,0.0005404879553,0.0003398990619,0.0004601651074,0.0004567924222,0.001152873266,0.0006253348117,0.0006212588947
タカアンドトシ,タカアンドトシ,40,95,39.1,94.7,18211,16142,18883,13233,16016,19719,21001,0.0003878653815,0.0002646170038,0.0002451141642,0.0001993275023,0.0003404244651,0.0002359732196,0.0006083280683
千鳥_(お笑いコンビ),千鳥,50.8,96.5,51.5,95.4,62109,55885,39591,35596,70479,64639,35426,0.002508649547,0.001865859093,0.00126858083,0.001350114085,0.003608278046,0.00207736811,0.002195522446
チョコレートプラネット,チョコレートプラネット,41.8,89.7,40.9,90.1,41493,33494,32598,27344,26558,49816,24595,0.001569479718,0.0009663753187,0.001275213619,0.001138368309,0.001081587389,0.00173597656,0.001104127293
ティモンディ,ティモンディ,20.9,75.4,19.1,80.5,103152,32949,32196,14974,14318,49159,20765,0.001429235566,0.0001511079681,0.0001570015078,4.31E-05,3.62E-05,0.0002344769705,8.74E-05
ナイツ_(お笑いコンビ),ナイツ,34.5,89,34.5,88.5,11046,13418,10187,7465,31764,16858,16383,6.32E-05,7.51E-05,4.94E-05,4.74E-05,0.0003967878796,8.22E-05,0.0001711975242
錦鯉_(お笑いコンビ),錦鯉,21.8,88.3,20.2,90.1,154003,115774,56599,54511,93323,87484,51614,0.006427504451,0.003574506621,0.001092638565,0.001307958092,0.003688294084,0.001497577118,0.002038780823
博多華丸・大吉,博多華丸・大吉,44.4,93.1,46.5,94.2,25896,22057,27431,22558,47314,46769,25279,0.0007721029659,0.0005732045348,0.00102514197,0.0006198857039,0.001441679035,0.001240393351,0.001681751203
ブラックマヨネーズ,ブラックマヨネーズ,24.1,91.2,22.1,90.6,10050,5123,4278,5093,6683,8776,5402,0.0001537222818,6.58E-05,3.51E-05,6.79E-05,0.0001060423431,9.34E-05,7.32E-05
ぺこぱ,ぺこぱ,23.9,88.7,21.1,89.6,13468,9327,13978,11197,18631,12242,19195,0.0001246666305,6.17E-05,6.68E-05,0.0001354848715,0.0001716954918,5.34E-05,0.0001784771968
ミキ_(お笑いコンビ),ミキ,18.8,83.2,17,81.4,18740,14090,10995,14912,31544,20364,14320,9.10E-05,3.00E-05,2.04E-05,6.12E-05,0.0003002191203,6.09E-05,4.84E-05
ミルクボーイ,ミルクボーイ,13.5,83.7,14.9,82.5,9726,10863,8175,7652,20461,12247,7218,5.09E-05,5.92E-05,2.75E-05,4.68E-05,0.000235418059,4.50E-05,6.21E-05
四千頭身,四千頭身,16.5,78.4,17,78.1,30031,21800,24105,15535,19507,22922,18332,0.0003044116248,0.0001472065795,0.0001880302871,0.0001863248623,0.0001896181372,0.0001816495658,0.0002345838496
和牛_(お笑いコンビ),和牛,14,74.3,13.8,73.3,10414,11795,8667,10009,19947,17735,6050,0.0002704706383,0.0003144355133,0.0001685490748,0.0002922368975,0.0007242271759,0.0004741914616,0.000232271621
相武紗季,相武紗季,20,77.5,16.8,77,20513,14644,9695,11278,16625,28323,32674,0.0005195769344,0.0003706142254,0.0002298328058,0.0002446668483,0.0004465596623,0.0005718059024,0.00163955779
蒼井優,蒼井優,27.8,89.9,26.4,88,49404,25217,17342,17131,37489,21554,14240,0.002269402956,0.0009092574579,0.0005839051931,0.0007603141597,0.002150185339,0.0008525746599,0.0007042877848
葵わかな,葵わかな,6.7,42.8,6,47.6,6572,7379,14454,8036,10473,59670,37263,0.0002170157702,0.000115356178,0.0007700124848,0.0004766235582,0.0003030499246,0.002449362411,0.001288449321
秋田汐梨,秋田汐梨,0.4,1.9,0.7,2.7,5920,6221,6795,2426,2625,5889,1616,1.85E-05,1.41E-05,1.88E-05,1.57E-06,1.22E-06,4.69E-06,5.29E-07
秋元梢,秋元梢,2.5,46.9,2.8,46.9,3162,6272,4775,5330,9415,10145,5274,8.73E-05,0.0001712219111,0.0001282761624,0.0002126707082,0.0003447654604,0.0002381146575,0.0001704719557
浅川梨奈,浅川梨奈,1.8,5.7,1.4,5.3,26801,7937,21846,27021,7593,17585,70680,9.65E-05,8.77E-06,7.23E-05,0.0001404648984,1.02E-05,3.00E-05,0.00101256015
浅田舞,浅田舞,10.4,81.9,12.7,80.7,8489,10377,7757,14735,4351,15503,6314,0.0002068276388,0.0002079786862,0.0001321398095,0.0006427902412,9.32E-05,0.0005236058299,0.0001327179375
浅田真央,浅田真央,38.2,95.9,34.7,97.3,10801,21356,10823,17462,18302,12354,11397,0.0002853949163,0.0004361977249,0.0001793384274,0.0008128106447,0.0004080903532,0.0004717979212,0.0002483885593
浅田美代子,浅田美代子,12.9,70.1,11.5,69.9,8912,6579,6290,4741,4713,4399,8804,6.66E-05,2.05E-05,1.78E-05,1.77E-05,1.68E-05,7.86E-06,8.54E-05
浅野ゆう子,浅野ゆう子,15.9,77.3,14.9,79.3,11605,18629,12819,18610,17582,13003,10888,6.53E-05,0.0001209998635,7.25E-05,0.0001392614721,0.0001342251857,5.87E-05,7.26E-05
朝日奈央,朝日奈央,24.2,69.2,25.1,72.9,74026,95334,37318,27118,20876,34096,17683,0.001713793926,0.005857696967,0.0006139804241,0.0004478703556,0.0002296067068,0.0003582274048,0.0002742309246
朝比奈彩,朝比奈彩,3.2,19.3,5.3,26.5,19759,11162,10033,12578,34664,42198,28090,0.001671349338,0.0007340291718,0.001052710125,0.001104744616,0.005020696186,0.005804138665,0.003600975371
芦田愛菜,芦田愛菜,46.7,94.3,45.8,95.4,60546,72402,56556,80982,75405,104979,94316,0.002978874194,0.004375489831,0.002984926089,0.006873442324,0.005074994133,0.005248849367,0.008448614015
麻生久美子,麻生久美子,18.4,63.2,18.8,65.8,11702,41950,20919,14588,12584,10121,7865,5.28E-05,0.0003952620756,0.0002661253784,0.0001530977966,0.0001273101696,5.34E-05,9.22E-05
麻生祐未,麻生祐未,9.4,41.9,8.8,40.5,14398,14466,11855,10459,16780,12933,10890,2.96E-05,3.05E-05,2.13E-05,2.10E-05,4.98E-05,1.75E-05,2.78E-05
安達祐実,安達祐実,21.2,88,23.2,86.7,24747,61913,17730,23652,19300,18890,17991,0.0001739081156,0.0006876462885,9.68E-05,0.0002834955948,0.0001402328256,7.94E-05,0.0001205973177
足立梨花,足立梨花,13.1,65.3,14.7,69.9,38828,36820,38408,28453,43040,44545,18006,0.001065818218,0.001184800783,0.001403180821,0.001062809413,0.001498857765,0.001247268436,0.000626712692
天海祐希,天海祐希,49.7,91.3,50.4,91,26597,31192,33264,31861,36586,27540,30764,0.0004827530725,0.0006128873182,0.0008573916868,0.0008655697783,0.001100938443,0.0004272923195,0.0007417112172
綾瀬はるか,綾瀬はるか,58.8,95.4,58.1,95.9,42620,44485,34192,35100,57237,92070,39151,0.001578959185,0.001363004595,0.001252840076,0.001481780536,0.002335369822,0.00241083886,0.001669459705
新井恵理那,新井恵理那,12.2,43.5,13.3,46.5,53249,60845,107143,38201,80285,39435,26195,0.0003808653133,0.0005209461462,0.001738711757,0.0002807465565,0.001139230371,0.000150889078,0.0001390799594
新垣結衣,新垣結衣,54.5,92,52,92.9,62734,41043,36799,40011,48361,52005,50063,0.01144303857,0.004273151094,0.004399488008,0.00658131654,0.008375017439,0.006821568928,0.01021210656
新木優子,新木優子,17.7,59.6,21.4,64.2,87040,115779,44240,28952,25650,21521,17711,0.004425681154,0.004654635733,0.001937025615,0.000704190516,0.000708262061,0.0004142153745,0.002603653315
有村架純,有村架純,38.1,86.5,41.1,88.7,81975,55482,50862,57431,105546,100821,65822,0.006605550524,0.003457599206,0.002707563103,0.003512153012,0.008190777085,0.004284360071,0.004466643634
杏_(女優),杏,40.9,92,35.9,90.8,167223,99361,48842,38512,28237,46406,21850,0.01984155354,0.008694267253,0.002675216696,0.002300174964,0.001875949596,0.002040250174,0.0007901185123
アンミカ,アンミカ,20.7,92.6,27.8,93.1,70980,41512,56112,108422,43814,107170,65992,0.001181841712,0.0006412589914,0.000983999121,0.003121459465,0.0007409634601,0.001659515385,0.001922591653
安藤サクラ,安藤サクラ,20,65.7,25.3,73.8,26296,17216,26053,70206,23680,203358,155314,0.002592916694,0.001542960791,0.001662305693,0.00843723645,0.001860278064,0.02216416437,0.023028843
飯豊まりえ,飯豊まりえ,12.9,44.1,12.2,46.4,252768,45980,16493,14970,42819,50574,42076,0.03811672758,0.002836786213,0.001046681105,0.001184260284,0.002450538564,0.002316500359,0.003547451171
井川遥,井川遥,23.9,73.3,24.8,75.8,23379,26147,44256,23555,18351,42834,70707,0.0001678365611,0.0002017940896,0.0004766779569,0.0002599529758,0.0001902706628,0.0004419192606,0.001791979531
生田絵梨花,生田絵梨花,11.5,51,15.6,56.3,35920,24318,35697,39546,89000,62629,31268,0.000720093869,0.0003737795282,0.0006612611513,0.001053184597,0.003174411361,0.001109297818,0.0009206599469
池田エライザ,池田エライザ,14.3,60.9,17.5,66.4,99848,52500,139470,83632,135912,32338,24361,0.003551194285,0.001194271392,0.006796766164,0.005238745156,0.01026115526,0.0006822164241,0.0009460323934
井桁弘恵,井桁弘恵,5.5,18.4,5.8,26.2,119175,53885,30589,62746,56723,69119,23359,0.006401945496,0.001322908727,0.0004429705673,0.002495157893,0.001928368506,0.001657811281,0.0004441539962
池田美優,池田美優,20.2,87.4,21.1,87.4,38253,31979,115525,46344,26790,56222,26288,0.0005296105148,0.0004656778028,0.003932557077,0.001146789363,0.00053114378,0.0009097869351,0.0008810810513
池間夏海,池間夏海,0.5,1.9,0.7,3.2,10337,4183,5042,3171,2038,2170,11966,1.44E-05,2.44E-06,3.85E-06,1.93E-06,7.34E-07,4.57E-07,2.90E-05
池脇千鶴,池脇千鶴,7.8,49,9.9,51.2,8422,11468,10386,5675,5266,6971,5732,0.000109602389,0.000336341208,0.0001513656666,0.0002019251673,7.92E-05,0.00016601657,0.0001108275324
生駒里奈,生駒里奈,9.2,53.3,6.2,54.3,10704,8739,8107,12424,12179,11746,11160,0.0001306986657,0.0001001116321,7.55E-05,0.0001884429498,0.0001828406815,9.76E-05,0.000171937224
石井杏奈_(E-girls),石井杏奈,7.4,26.4,6.4,27.4,27786,14500,11173,8248,28312,12445,14471,0.0001789269426,2.93E-05,1.89E-05,1.31E-05,0.0001692450853,4.28E-05,7.01E-05
石川恋,石川恋,2.1,10.3,1.6,13.3,23711,7618,13618,16464,37485,8099,6078,7.55E-05,8.08E-06,2.81E-05,5.21E-05,0.0002576947998,7.34E-06,7.49E-06
石田ニコル,石田ニコル,3.9,25.7,2.5,29,8033,6020,8865,9140,4294,12385,87876,2.04E-05,1.13E-05,2.97E-05,3.09E-05,1.14E-05,2.98E-05,0.002268119436
石田ひかり,石田ひかり,12.7,67.4,10.8,68,8838,8595,10539,7003,22784,28300,23840,0.0003303850728,0.0003355383999,0.0007057724451,0.0003482420745,0.000926486767,0.0009674587128,0.001235744952
石田ゆり子,石田ゆり子,39.8,81.6,40.7,80.2,29001,34757,36810,34862,28366,36666,28398,0.001302356932,0.001618692031,0.002979479587,0.002075320197,0.001291360919,0.001430800439,0.001659791488
石野真子,石野真子,10.6,68.5,11,68.8,20394,13153,9971,12089,9966,24753,34138,0.0001671927024,5.45E-05,3.73E-05,6.07E-05,4.30E-05,0.0001077418634,0.0004614951215
石橋静河,石橋静河,5.7,25.7,6,28.5,25443,83357,53345,27617,46279,28058,35516,0.001396152063,0.01347507627,0.00302172669,0.001310892178,0.001745701463,0.0004795564492,0.001272720192
石原さとみ,石原さとみ,36.5,93.6,38.1,92.4,45008,56856,31708,49332,44666,36379,35141,0.001073628655,0.00133315423,0.0008161602223,0.001356859281,0.001125193763,0.0004890623692,0.001032150389
泉里香,泉里香,6.9,29,7.6,31.3,26931,24741,29735,21948,32247,34129,20777,0.000147521041,0.0001251129253,0.0001703599348,0.0001517185593,0.0002203704195,0.00013591433,0.0001390067815
磯野貴理子,磯野貴理子,14.7,87.3,14.7,85.7,11150,11309,8230,7082,7646,20567,8046,4.64E-05,8.07E-05,0.0001427374456,4.24E-05,0.000214437479,8.10E-05,4.19E-05
磯山さやか,磯山さやか,18.2,68.3,15.4,68.8,21981,26779,18734,24573,16273,17204,25133,0.0001831904954,0.0002489451539,0.0001386236755,0.0002414763826,0.0001155142764,6.54E-05,0.0002228609341
板谷由夏,板谷由夏,7.1,38.6,8.1,39.3,16801,23662,72701,9314,6061,15147,20437,0.0001784329193,0.0002332228156,0.00153954137,0.0001700017943,8.91E-05,0.00028588268,0.0003969037919
市川紗椰,市川紗椰,7.1,41.1,8,41.2,14613,14464,18369,20126,32972,34829,20446,2.87E-05,2.91E-05,5.11E-05,7.79E-05,0.0001921468695,0.0001176999085,8.47E-05
市川実日子,市川実日子,15.6,49.4,15.6,51.9,23354,9614,11406,19481,15784,14764,14210,0.00032785376,0.0001931228706,0.0001615111127,0.0006499745814,0.0005620248618,0.0003286156689,0.0001775858518
市毛良枝,市毛良枝,9.9,60,11.7,60,4403,8064,9858,3098,3921,4851,24930,8.88E-06,1.74E-05,2.18E-05,7.27E-06,8.93E-06,9.64E-06,0.0001762403802
いとうあさこ,いとうあさこ,40.2,94.9,36.1,94.9,46661,17676,12690,12260,14754,19200,19307,0.0004437267162,8.88E-05,5.02E-05,4.88E-05,7.50E-05,6.88E-05,0.0001567692911
伊藤歩,伊藤歩,2.3,14.3,2.5,13.8,9861,72187,27371,28342,13953,11384,30546,6.43E-05,0.0008267851615,0.0001899221195,0.0004193228729,0.0001229744781,0.0001008702176,0.0003367556752
伊藤沙莉,伊藤沙莉,28,60.9,26.9,61.6,74494,50581,53835,57677,50340,56488,97926,0.003202532148,0.001344917849,0.001600438466,0.002756348549,0.001907393546,0.001514805298,0.005943181709
稲森いずみ,稲森いずみ,15.6,65.1,14.9,63.9,48569,24725,10317,8199,9713,13301,14183,0.0004144085066,9.54E-05,2.05E-05,2.93E-05,1.67E-05,5.60E-05,6.61E-05
井上咲楽,井上咲楽,9.2,71.5,11.5,73.8,28708,30420,23732,22923,26300,26066,18898,0.0001180219429,0.0002227129211,0.0001304627913,0.0001116796468,0.0001846410532,8.03E-05,8.47E-05
井上真央,井上真央,19.8,75.2,26.9,76.8,26996,31256,32946,74315,35250,186857,70597,0.0004370377523,0.0008863548574,0.0007589057348,0.003303883054,0.0007866037083,0.007040469475,0.00243216067
祷キララ,祷キララ,0.2,1.2,0,1.1,2204,1344,3498,2753,12932,4979,2615,6.52E-07,2.51E-07,1.85E-06,1.46E-06,2.96E-05,2.41E-06,1.39E-06
伊原六花,伊原六花,5.5,26.2,5.1,30.3,18916,21707,35948,47172,31303,90156,52182,4.81E-05,6.56E-05,0.0001957264197,0.0004280884932,0.0001731867464,0.0008074764365,0.0005519111788
今田美桜,今田美桜,26.9,61.8,28,65.5,73441,63786,48800,41225,44723,63694,48811,0.004284167485,0.002849978966,0.002383398701,0.001959798532,0.001950614397,0.002368958084,0.00237386429
IMALU,IMALU,5.7,77.9,5.5,77.7,15594,10261,15879,9202,10707,19541,5746,0.0005654203941,0.0003985350455,0.0007723461179,0.000591786051,0.0005924932093,0.0007323480754,0.0003123313236
芋生悠,芋生悠,0.7,3,0.7,3.2,9683,5937,9838,14847,5262,5028,3726,3.15E-05,1.83E-05,2.47E-05,5.88E-05,1.58E-05,1.41E-05,1.01E-05
井本彩花,井本彩花,0.2,4.1,0,3.9,12514,11689,4035,4135,4517,22430,18602,4.86E-05,5.53E-05,2.11E-05,1.81E-05,9.75E-06,8.73E-05,0.0001295685563
